Subject ID,Stress Condition,Trial Number,Short(0)/Long(1),env_trial_num,Stay(0)/Leave(1),StartTime,EndTime,Trial time,channel,offset_aperiodics,exponent_aperiodics,center_frequency_peaks,amplitude_peaks,std_dev_peaks,MSE_stats,r_squared_stats,frequency_wise_error_1_stats,frequency_wise_error_2_stats,frequency_wise_error_3_stats,frequency_wise_error_4_stats,frequency_wise_error_5_stats,frequency_wise_error_6_stats,frequency_wise_error_7_stats,frequency_wise_error_8_stats,frequency_wise_error_9_stats,frequency_wise_error_10_stats,frequency_wise_error_11_stats,frequency_wise_error_12_stats,frequency_wise_error_13_stats,frequency_wise_error_14_stats,frequency_wise_error_15_stats,frequency_wise_error_16_stats,frequency_wise_error_17_stats,frequency_wise_error_18_stats,frequency_wise_error_19_stats,frequency_wise_error_20_stats,frequency_wise_error_21_stats,frequency_wise_error_22_stats,frequency_wise_error_23_stats,frequency_wise_error_24_stats,frequency_wise_error_25_stats,frequency_wise_error_26_stats,frequency_wise_error_27_stats,frequency_wise_error_28_stats,frequency_wise_error_29_stats,frequency_wise_error_30_stats,frequency_wise_error_31_stats,frequency_wise_error_32_stats,frequency_wise_error_33_stats,frequency_wise_error_34_stats,frequency_wise_error_35_stats,frequency_wise_error_36_stats,frequency_wise_error_37_stats,frequency_wise_error_38_stats,frequency_wise_error_39_stats,frequency_wise_error_40_stats,frequency_wise_error_41_stats,frequency_wise_error_42_stats,frequency_wise_error_43_stats,frequency_wise_error_44_stats,frequency_wise_error_45_stats,frequency_wise_error_46_stats,frequency_wise_error_47_stats,frequency_wise_error_48_stats,frequency_wise_error_49_stats,frequency_wise_error_50_stats
43000,pre,6,0,6,1,894.312,899.784,5.47199999999998,CZ,-9.129271944,4.0330281,31.75737732,2.911446715,5.999983641,0.831370771,0.614845185,1.96440741,0.844052564,0.399165777,0.023433882,0.090929735,0.28293121,0.501475379,0.044430428,0.653871202,1.031037604,0.797807731,0.671003738,0.723486714,0.528056114,0.93245429,1.037848397,1.057724905,1.130669912,0.923757919,0.54378856,0.375142644,0.45468143,0.516865693,0.06741184,0.048620797,0.070166754,0.324728909,0.589105862,0.849869128,1.216551174,1.694342158,1.419718529,1.399578517,1.206310017,1.063088614,1.009366555,0.335200939,0.288695394,0.393477729,0.523556557,0.834897633,0.856510808,1.115090588,1.356109419,1.355258994,0.522606688,1.247533709,1.334403832,1.302943048,1.268970914
43000,pre,6,0,6,1,894.312,899.784,5.47199999999998,FZ,-10.43162183,3.537862946,44.26773226,1.740158698,1.096764809,0.109569635,0.937334869,1.066766632,0.180381271,0.042224692,0.039787176,0.351104551,0.621427208,0.468723465,0.334322594,0.06356094,0.19074689,0.242832074,0.211293052,0.065910041,0.052787554,0.0674038,0.071571861,0.067919916,0.092793711,0.130552615,0.259852774,0.199824972,0.134653289,0.275041163,0.257886404,0.294484995,0.072879454,0.173582163,0.181787353,0.175420549,0.146162016,0.135394424,0.080218615,0.003069114,0.177454586,0.190307144,0.223680504,0.160421908,0.11153483,0.234300296,0.029257931,0.273846067,0.194138211,0.129364769,0.146841099,0.2334808,0.167466469,0.853680352,0.759486784,0.723299757,0.706221824
43000,pre,7,0,7,1,901.308,906.816,5.508000000000038,CZ,-9.413736039,4.095937024,21.44226978,2.108398463,5.999945532,0.339842341,0.812599275,1.731135029,0.560531024,0.021267663,0.32068815,0.538184139,0.563949542,0.673034817,0.628472647,0.606046462,0.462598331,0.680186255,0.64774266,0.476289739,0.089320091,0.288849495,0.331044235,0.24033174,0.245476557,0.422462852,0.321766235,0.229031715,0.471358899,0.346717488,0.25467924,0.210637133,0.241802049,0.245656355,0.436634559,0.720172445,0.797254842,0.705594359,0.419401404,0.15815379,0.134435903,0.084225323,0.02912182,0.1712557,0.341258105,0.272205785,0.048091152,0.044714062,0.137217005,0.466960233,0.669053334,0.767783252,0.163927805,1.410052096,1.234444976,1.083654246,0.962652043
43000,pre,7,0,7,1,901.308,906.816,5.508000000000038,FZ,-9.876441721,3.591430519,40.60298733,1.72321588,3.679677261,0.290532863,0.807057489,1.374971662,0.539483427,0.077873992,0.061644757,0.069232717,0.196085469,0.390524788,0.433097524,0.625465882,0.740093561,0.349257331,0.340164023,0.666757972,0.454305506,0.472511682,0.345484378,0.144418915,0.201167394,0.231627496,0.139184406,0.431289097,0.678971758,0.605063545,0.534892216,0.544141229,0.411441911,0.130907944,0.099909986,0.253197109,0.532374764,0.585777383,0.586657117,0.510441999,0.481012704,0.444333523,0.033648021,0.321670227,0.09768846,0.003396281,0.27667796,0.309229308,0.014460215,0.157919951,0.533330299,0.749608415,0.079565187,1.349163588,1.123562713,1.004812936,0.935378884
43000,pre,8,0,8,0,913.792,922.636,8.843999999999937,CZ,-10.19267513,3.548617063,43.67000363,1.789393931,1.439196629,0.105629567,0.937269963,1.112866161,0.253554899,0.029060558,0.377721012,0.463355876,0.167708428,0.001569203,0.323788048,0.360164383,0.531605284,0.091464083,0.15243075,0.236056639,0.124564268,0.008984621,0.004229637,0.110780359,0.14296344,0.292262009,0.352797213,0.277423159,0.080210904,0.015128577,0.031239751,0.056210553,0.173905196,0.0319121,0.007005786,0.005660394,0.068976649,0.118773262,0.159108088,0.19754384,0.231946389,0.041527569,0.012748402,0.002249687,0.133834996,0.091636768,0.30614788,0.20681659,0.072900193,0.091898104,0.070600732,0.340684548,0.161452138,0.866013664,0.711908924,0.672615058,0.662411309
43000,pre,8,0,8,0,913.792,922.636,8.843999999999937,FZ,-10.63744462,3.52165387,38.71124956,2.406820967,5.015299059,0.179432697,0.895196847,1.089305903,0.055505435,0.052472007,0.291835452,0.343675237,0.417844462,0.328320506,0.008818219,0.077552874,0.0033632,0.041993387,0.00306014,0.04480662,0.034434797,0.16166373,0.239273506,0.302948553,0.209215578,0.116654994,0.181025968,0.087077056,0.111432868,0.041794543,0.105377979,0.020794905,0.127517537,0.159019533,0.142167887,0.195479775,0.101249925,0.301973232,0.271089228,0.259655026,0.151863864,0.050122827,0.15033487,0.18977319,0.247540811,0.158070368,0.347844509,0.000603606,0.200275556,0.536088691,0.699723525,1.002281299,0.571126092,1.270947492,1.067889565,0.905468399,0.791625489
43000,pre,9,0,9,1,924.716,929.972,5.255999999999972,CZ,-9.415216583,3.503925991,33.10196145,1.765590864,5.99994318,0.347590046,0.768784457,1.533468198,0.523756217,0.220137735,0.006540212,0.164024027,0.132505912,0.204302612,0.284616567,0.371693338,0.603336044,0.574866035,0.343824039,0.311047937,0.230879194,0.46343709,0.488989709,0.275326589,0.756590453,0.567694051,0.551312073,0.651038104,0.620703194,0.466146774,0.158267175,0.18446987,0.252044264,0.10205363,0.322298185,0.525799381,0.627491247,0.36784793,0.348179748,0.582541367,1.093972969,0.677625009,0.594303985,0.260743422,0.00512381,0.010739009,0.405848542,0.742144439,0.455002663,0.617343696,0.864898333,0.741304423,0.382637174,1.115530786,1.057560513,1.013675568,0.98183093
43000,pre,9,0,9,1,924.716,929.972,5.255999999999972,FZ,-10.08803484,3.29637129,36.43167388,1.368249055,5.968374246,0.177707873,0.864554575,1.184111237,0.223902276,0.101104015,0.142162702,0.209005017,0.337259113,0.461081754,0.557651149,0.395417589,0.291162219,0.135567711,0.107415701,0.096812785,0.001396865,0.031048451,0.159529807,0.210055898,0.089054929,0.116642498,0.005509331,0.057391612,0.209586674,0.036292661,0.224001431,0.043549512,0.133444145,0.187235017,0.283966568,0.310820058,0.204201041,0.246664842,0.128636873,0.119264751,0.069321112,0.111397392,0.262838855,0.458095578,0.136235597,0.126015639,0.070972879,0.100607167,0.425303314,0.621507729,0.742863852,0.764863732,0.176246422,1.025797607,1.017353696,0.953576929,0.898745253
43000,pre,10,0,10,1,931.616,936.864,5.248000000000047,CZ,-10.96731692,3.406963255,30.90091664,2.521255787,5.993725413,0.17449156,0.891607421,0.942518333,0.223517753,0.221339432,0.184874399,0.627489339,0.537967212,0.484666579,0.535844668,0.198279363,0.08896402,0.140391018,0.155272709,0.438042036,0.270645483,0.155453891,0.05947312,0.083682481,0.090287881,0.058277496,0.085199944,0.087449062,0.156774378,0.153492753,0.274607378,0.347500382,0.255502948,0.027197951,0.02587897,0.172468247,0.504117751,0.316775317,0.150864467,0.122964152,0.255777709,0.484161219,0.368831956,0.403593874,0.116648836,0.000797308,0.329135285,0.204606052,0.217466543,0.020422204,0.526269634,0.939880984,0.541736359,1.21803398,0.871692529,0.694284084,0.598260148
43000,pre,10,0,10,1,931.616,936.864,5.248000000000047,FZ,-9.462446063,3.8473415,36.20553224,2.624920258,5.999975325,0.785632121,0.536972483,1.701057433,1.029107156,0.928156657,1.133400007,0.238208809,0.052561123,0.226590964,0.584801485,0.351285548,0.492242322,0.625469442,0.691182279,0.620277861,0.922412634,1.365563452,1.296005484,1.048343152,0.995411807,0.958262139,1.10778035,1.016010601,0.652742318,1.076487992,0.951685948,0.990595743,0.823796253,0.490428666,0.315584941,0.047955048,0.204232776,0.308387127,0.476888828,0.846831318,0.891994394,0.948073863,1.15393401,1.139052917,1.069779549,0.929563259,0.525904572,0.233896291,0.036089925,0.486912914,0.448156171,0.715984476,0.089271308,1.610062263,1.481579539,1.361457289,1.268634752
